Name,Description,Price,Image URL,Product URL
"Vail Matbord 200 cm
Svart",No description exists for this product!,3 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-vail-matbord-200-cm-svart/2206100(36)-199ab3c8ef.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/vail-matbord-200-cm-svart-p1706100
"Matbord Treni 180 cm
Glas|Metall",No description exists for this product!,3 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-treni-180-cm-glasmetall/663635(1)-de2029f9a4.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-treni-180-cm-glasmetall-p246806
"Matbord Treni 140 cm
Glas|Metall",No description exists for this product!,2 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-treni-140-cm-glasmetall/663636(1)-07a8fe5c2c.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-treni-140-cm-glasmetall-p246807
"Matbord Kopparbo 200 cm
Ljust vitlaserat ekträ",No description exists for this product!,6 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4/2229315(1)-2664328933.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-200-cm-ljust-vitlaserat-ektr%C3%A4-p1729315
"Matbord Stratus 150 cm
Ek",No description exists for this product!,7 995 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-stratus-150-cm-ek/544850(2)-fc0b58f3fa.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-stratus-150-cm-ek-p119539
"Matbord Kopparbo 240 cm
Ljust vitlaserat ekträ",No description exists for this product!,4 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-kopparbo-240-cm-ljust-vitlaserat-ektr%C3%A4/2229293(1)-918a88acd3.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-kopparbo-240-cm-ljust-vitlaserat-ektr%C3%A4-p1729293
"Matbord Gontas 120 cm Runt
Natur",No description exists for this product!,6 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-matbord-gontas-120-cm-runt-natur/1893466(3)-e68ab62885.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/matbord-gontas-120-cm-runt-natur-p1393466
"Plaza Matbord 100 cm
Whitewash",No description exists for this product!,1 799 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-plaza-matbord-100-cm-whitewash/SYN0003981(1)-89a4de4205.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/plaza-matbord-100-cm-whitewash-p3055081
"Förlängningsbart Matbord Emmie 240 cm
Svart",No description exists for this product!,3 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-f%C3%B6rl%C3%A4ngningsbart-matbord-emmie-240-cm-svart/952421(11)-1157a6fc2d.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/f%C3%B6rl%C3%A4ngningsbart-matbord-emmie-240-cm-svart-p837236-v452421
"Olivia Matbord 110 cm
Mocca",No description exists for this product!,5 999 kr,https://www.chilli.se/assets/blobs/m%C3%B6bler-bord-matbord-k%C3%B6ksbord-olivia-matbord-110-cm-mocca/SYN0003936(1)-2546444d91.jpeg?preset=medium&dpr=2,https://www.chilli.se/m%C3%B6bler/bord/matbord-k%C3%B6ksbord/olivia-matbord-110-cm-mocca-p3055036
